PixCorr,SSIM,AlexNet(2),AlexNet(5),InceptionV3,CLIP,EffNet-B,SwAV,Brain Corr. nsd_general,Brain Corr. higher_vis,Brain Corr. EVC,method,subject,mode,AlexNet(1),AlexNet(3),AlexNet(4),AlexNet(6),AlexNet(7)
0.3100499356940795,0.5170807478445719,0.9090909090909092,0.7272727272727273,0.9090909090909092,0.8181818181818182,0.9689642440798004,0.5902904691993978,0.202240765094757,-0.0497554913163185,0.4481581151485443,MIRAGE,1,vision,,,,,
0.2646955679669433,0.4220958404225437,0.8181818181818182,0.2727272727272727,0.9090909090909092,0.9090909090909092,0.7985464439263847,0.6415526725765461,0.5026152729988098,0.4148072302341461,0.506190299987793,MIRAGE,1,vision,,,,,
0.3510317068527919,0.6299217382421065,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.790294660304599,0.4896019134999095,0.3196226954460144,0.3481291830539703,0.3284324407577514,MIRAGE,1,vision,,,,,
0.2045480274416852,0.2455024846707115,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.9090909090909092,1.012419660757856,0.6394608201925209,0.1663448512554168,0.1932498663663864,0.1174603998661041,MIRAGE,1,vision,,,,,
0.357677652897663,0.1931005503347913,0.9090909090909092,0.4545454545454545,0.9090909090909092,0.2727272727272727,0.9120483862572826,0.5670710282061819,0.3634689748287201,0.3957502245903015,0.4328863322734833,MIRAGE,1,vision,,,,,
0.4468357922090305,0.4334916381417625,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.6181453505682775,0.4420409228928869,0.3586461246013641,0.3791243135929107,0.3241221904754638,MIRAGE,1,vision,,,,,
0.3334621884945782,0.0880105240521341,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.1818181818181818,0.9554748067806258,0.6482148754385681,0.4784680604934692,0.4667912423610687,0.4771464467048645,MIRAGE,1,vision,,,,,
0.1474973391141134,0.6063175697738371,0.9090909090909092,0.9090909090909092,0.0,0.4545454545454545,0.8538862573367838,0.4525958233376896,0.3248030245304107,0.1294945329427719,0.5471314191818237,MIRAGE,1,vision,,,,,
0.3018821632360594,0.7182761114689801,0.9090909090909092,0.9090909090909092,0.0,0.7272727272727273,0.9601476669760192,0.4530665621617062,0.2974048554897308,0.1551681160926818,0.4087253212928772,MIRAGE,1,vision,,,,,
0.3307500503445016,0.6317026587665413,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8016415175027903,0.4576890723381386,0.2995294332504272,0.1246474161744117,0.4723818898200989,MIRAGE,1,vision,,,,,
0.1525059988853937,0.5871319290904309,0.9090909090909092,0.8181818181818182,0.0909090909090909,0.5454545454545454,0.936192805638674,0.5317244423539975,0.2760680019855499,0.1842932850122451,0.3726092576980591,MIRAGE,1,vision,,,,,
0.3001925496331872,0.5484439962622248,0.8181818181818182,0.9090909090909092,0.7272727272727273,0.9090909090909092,0.7703991323637064,0.544372609869037,0.0109790209680795,0.0239278189837932,0.0851002931594848,MIRAGE,1,vision,,,,,
0.2963053288690396,0.5338853503877693,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.9831559760060832,0.6123532394906787,0.3486864566802978,0.1838768422603607,0.4969556629657745,MIRAGE,1,vision,,,,,
0.2389907451980341,0.4293230413187572,0.8181818181818182,0.2727272727272727,0.9090909090909092,0.9090909090909092,0.7140728773138099,0.5997828512432459,0.5079333782196045,0.4002904593944549,0.5306532382965088,MIRAGE,1,vision,,,,,
0.3411155627144227,0.6294535666583264,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.6554348175164147,0.3924996130984471,0.31802698969841,0.36167111992836,0.2749373018741607,MIRAGE,1,vision,,,,,
